"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"201"," 0.15455955","-0.231115882"," 0.14684130"," 0.281483848"," 0.110662138"," 0.140606698"," 0.202633406"," 0.264349478","-0.23649193","-0.271606894","-0.445200633"," 0.214776407","-0.3239613926","-0.398759722"," 0.13432208","-6.745711e-02"," 0.11614699"," 0.01447278","-0.052778923"," 0.42376923"," 0.048568472"," 9.433615e-02","-0.075517104"," 0.3865279827"," 0.0325578698","-0.33724741","-0.325103720"," 0.40420302","-0.269210104"," 0.2439332967","-0.012366030","-0.106852168","-0.17415974"," 1.679038242"," 0.069822388"," 0.627611360"," 1.676243092"," 0.1922653093"," 0.093984824"," 0.151805280"," 0.095248733","-0.17584967"," 0.042588579"," 0.183995246","-0.362159913","-0.0352898125","-0.063296771","-0.134697801","-0.06721765","-0.0998472738"," 0.002691653","-0.2487033689"," 0.241272478","-2.684158e-01","-1.234181395","-1.4715271316","-0.166523311","-0.36999206"," 0.008281315","-0.52836013"," 0.106540828","-0.73756538","-0.334835454","-0.36961630","-1.196377217","-0.26777187","-0.623870195","-0.30792417","-0.151325387","-0.1562243515"," 0.591822025","-0.07579359"," 0.032760595","-0.960420231"," 0.041309168"," 0.458569584","-0.003089667"," 0.071650709"," 0.329813544","-0.736363764"," 0.150264019","-0.005221989","-0.041444719"," 0.363627063","-0.0124020975","-0.405173445","-0.44872689","-0.532135607"," 0.937875561"," 0.062467167","-0.207510114"," 0.22502712","-0.36902517","-0.50982229","-0.024889447"," 0.276590491"," 0.462337753"," 0.3003812901"," 0.024677706"," 0.080293971","-0.713563674","-0.18173833"," 0.69005585","-0.502621749"," 0.58985996"," 0.065018147","-0.506739181"," 0.69242670","-0.380238796","-0.058385944","-0.369366524"," 0.554754225"
"202"," 0.01471136"," 0.584860465","-0.22755166","-0.314186972","-0.038401773","-0.445978788","-0.589806870","-0.748248883","-0.34201594","-0.349883263","-0.585167047"," 0.068929850"," 0.1161605381"," 0.009768523"," 0.25680774","-5.026191e-01"," 0.31679103","-0.63377482","-0.020425380","-0.36042379","-0.479600058"," 2.062165e-01","-0.095091800","-0.0005190762","-0.4139562028","-0.14745445","-0.315261539","-0.89576172","-0.342679872","-0.1983255856","-0.562977280","-0.137834926","-0.04345796"," 0.020750410","-0.494893675","-0.121162878","-0.779293934","-0.4364742529","-0.541970483","-0.900768226","-0.492464935","-0.23504758"," 1.080217578","-0.354741244","-0.543147201","-0.8535504354","-0.022104537","-0.133010052","-0.50365034"," 0.8876793383","-0.284205578","-0.0533734923","-0.695198715","-1.004196e+00","-1.186495245","-0.8595983270","-0.323172043"," 0.05231678","-0.474510575"," 0.17735704"," 1.064627942","-0.83395537"," 0.168897404","-0.78085602","-0.192243859","-0.04753467","-0.447425611"," 0.15590918","-0.052346872"," 0.4164868742"," 0.207174860"," 0.15074887"," 0.109437150"," 0.036110834"," 1.020035322","-0.550580344"," 0.351429835","-0.440121286","-0.555115603"," 0.117733676","-0.917800137","-0.422553778","-0.248482926","-0.171518571","-0.4603260587","-0.055728580"," 0.50985049"," 0.341566592"," 0.452859148"," 0.005519660"," 0.210039591"," 0.08291405"," 0.46602288","-0.74572150"," 0.539629508","-0.521430062"," 0.704420075","-0.9728821233","-1.537880249","-0.106768295"," 0.632510366"," 0.15948985","-0.36306383","-0.085603289"," 0.07698401","-0.039104905","-0.004782923","-0.28486468","-0.127845853"," 0.076410086","-0.016547782","-0.260178855"
"204","-0.08404774","-1.267292912","-0.68098836","-0.995406529","-0.005397810","-0.766769065","-0.549720730","-1.029584959","-0.68159973","-0.156163823","-0.413030585","-0.514942712","-0.4651349352"," 0.143034176"," 0.11507705","-8.667085e-01","-0.18304769","-0.61610867","-0.186496304","-0.96519218","-0.547821385","-4.504912e-01","-0.453740400","-0.0094242344","-0.0670573850"," 0.27968349","-0.089463378","-1.97579615","-0.430179442"," 0.1196219616","-0.236796108","-0.625382972","-0.60321765","-0.023421931","-0.667368269"," 0.064984526","-0.565381103","-0.8685523808","-0.472035737","-0.882421978","-0.313417916"," 1.55104887","-0.953527991","-0.228192530","-0.237763985","-0.5400444433"," 0.202170020"," 0.530175530","-0.96221630","-1.0018978815","-0.423608784","-0.2751316554","-0.052915438","-1.028904e+00"," 0.287747965","-0.1676696194","-0.070959603","-1.60129743","-0.512451102","-0.25951790","-0.991969482","-1.15069560","-0.819491188"," 1.28443695","-0.009606397","-1.23542840","-0.642528646"," 0.09030036","-0.364329309","-2.0311146504","-1.630016036"," 0.17182365","-0.144273863"," 0.198315607","-0.811710592","-1.581131848","-1.093309812","-0.395969197","-0.809549796","-0.665628740","-1.462463369"," 0.423018294"," 0.189367100","-0.546643403","-0.2191838460","-0.136773774","-1.01959827"," 0.091195054","-0.275622890","-0.316142432","-0.623326704"," 0.59223092"," 0.02894889","-0.32963118"," 0.647078576","-1.019909106","-0.166116127","-0.9245978293"," 1.234963379","-0.084300257","-0.327423177","-1.07757708","-1.02374191","-0.059133066"," 0.12989185","-0.053724016","-0.386311153","-0.24471422","-0.023565541"," 0.076542861","-0.200409829","-0.098773597"
"206"," 1.06992997"," 0.281658436"," 0.42573900"," 0.008952346"," 0.712103832"," 1.114247946"," 0.805979921"," 0.546022216"," 0.81474754"," 0.825382272"," 0.837112078"," 0.654413535"," 0.2179527100"," 1.119353106"," 1.25908611"," 1.231619e+00"," 0.34487050"," 1.22514815"," 0.810037395"," 1.06723326"," 1.107548378","-8.306370e-02"," 0.932977201"," 1.3204491702"," 1.0121876511"," 0.45029046"," 0.902556761"," 0.87867300"," 1.113177960"," 0.2749181262"," 0.271635710"," 1.059753348"," 1.30600712","-0.074503383"," 1.094183171"," 1.167324178","-0.450294940"," 1.0988497655"," 0.720096053"," 1.412817851"," 1.283523510"," 0.73068158"," 0.819625858"," 1.396013743"," 1.498232414","-0.0007437082"," 0.822139388"," 0.154592427"," 1.21419537","-0.0165073797"," 0.431752958"," 1.0136212361"," 0.797244653"," 3.239899e-01","-0.657500556","-0.9097837653"," 0.839426041"," 0.92500491"," 1.143914640"," 1.13775213"," 2.615289983"," 0.50291099"," 1.019120652","-0.41637345"," 0.421393849"," 1.24923924"," 0.111433913"," 0.71718435"," 1.480749824"," 0.8344333931"," 1.051791610"," 0.93590501"," 1.490374405"," 0.859381000"," 0.902359488"," 0.546191010"," 0.876933077"," 1.438198556"," 1.136882999"," 0.886614942"," 0.634852965"," 1.332339351"," 1.325441900"," 0.733910007"," 0.6961996593"," 0.466080343","-0.46476015"," 0.228658232"," 0.882002966"," 0.833666537"," 0.872316771"," 0.54433867"," 0.41255310"," 1.14775770","-0.769381866"," 0.322995398"," 1.717437043"," 1.0903153918"," 0.270028493"," 1.090989117"," 1.133610515"," 0.23509983"," 1.41988285","-0.580633497"," 1.35994955"," 0.955236834"," 1.142879769"," 0.99956042"," 1.033198517"," 0.655500441"," 0.553014415"," 1.282945224"
"207","-0.83040560","-0.274724779","-0.63582651","-0.667845518"," 0.120124184","-0.748580220","-0.751365727"," 0.075795524","-0.45971382","-0.318427731","-0.687005379","-0.446917834","-0.5129063080","-0.606532640","-0.62424177","-8.346765e-01","-1.60149408","-0.64686279"," 1.189359993","-0.60943984","-0.224906182","-5.139644e-01","-1.405933948","-0.2002259938","-0.4598728297","-1.41961471","-0.361273067","-0.66118434","-0.435736294","-0.3541827515","-0.854949567","-0.279707420","-0.79891338","-1.107738969","-0.708142657"," 0.387287375","-1.315163491","-0.5535235723","-0.424468409","-0.089089833","-0.389090704","-0.59267906","-0.864974904","-0.343009153","-0.977326256","-0.7575599377","-0.430600439","-0.823966782","-0.88457186","-1.0647808659","-0.652162781"," 1.1479923875","-0.148767887","-9.021127e-01","-2.522910261","-1.8209195974","-0.343375940"," 0.44019808","-0.626500290","-0.24918574","-0.794607201","-1.06946833","-0.885902111","-0.71637137","-0.904454548"," 0.25604310","-0.830198991","-0.34486426","-0.151433314","-0.6934889954","-0.507852586","-0.59787847","-0.908925358"," 0.070250140","-0.752418075"," 0.500159910","-0.562956664","-0.314353205","-0.377570034","-0.939833068"," 0.501607068","-0.063434868","-0.107121815","-1.303984903","-0.2249003629","-0.259296942","-1.09499760","-0.509947991","-0.593925782","-0.544055133","-0.525192825"," 0.25412983","-0.13709587","-0.37133267","-0.642200407","-0.751443772","-1.079459574","-0.8935129673"," 0.030866332","-0.754474828","-0.433318519","-0.43427629","-0.54428759","-2.011536317","-0.31261987","-0.896807279","-0.298806598","-0.54127413","-0.219827242","-1.017924337","-0.437223188","-0.653090497"
"208","-0.90703425","-1.247038529","-0.13127664","-1.143442622","-1.004022169","-1.119580279","-1.026535607","-1.360379489","-1.09469896","-0.364431591","-0.748904627","-0.402021141"," 1.2436538256","-0.463648862","-0.83485864","-1.042083e+00","-0.98809388","-0.92310502"," 0.218151146","-0.94919669","-1.255298234","-4.809766e-01","-1.097089699","-0.5889155817","-1.2387062643","-1.02311728","-0.360079498","-0.87636461","-1.041412368","-0.6709454997","-0.485754215","-0.793774938","-0.45557036","-0.367287106","-1.062042438","-0.688077812","-1.120033273","-0.8690760045","-0.756093112","-0.628616201","-0.814863062","-0.85515252","-0.892780877","-0.645971491","-1.304893745"," 0.7705954847","-1.003344983","-0.721841890","-1.11531822","-0.9690507417","-0.478886357"," 0.1924724712","-0.708860793"," 2.045899e-01","-1.673358953","-1.0669246688","-0.777337199","-0.13154315","-0.959841171","-1.21249163","-0.819709378"," 0.03068037","-1.334232368","-0.80312175","-0.795945046","-0.22669205","-1.176808140","-0.91610135","-1.029567458","-0.3367347184","-0.797855002","-0.65575854","-0.782196397","-0.465361131","-0.687577325","-0.973295845","-0.811760269","-0.683634366","-1.123585726","-0.774474867","-0.963743217","-0.199085634","-0.835554587","-0.728317705","-0.4288434179","-0.924494464","-0.68229231","-1.498340089","-0.963253345","-0.790773143","-0.745500685","-1.72447543","-0.85200454","-1.32009163","-0.346322656","-1.398175109","-0.451396184","-0.3380242421"," 0.245190615","-0.500564955","-0.650448572","-1.44614831","-0.78524376","-0.763726044","-0.92852348","-0.556599030","-1.115890844","-0.55144311","-1.150507128","-0.715444671","-0.555242812","-0.758140022"
"209","-1.24992762","-0.536527982","-1.24548224","-1.135538807","-1.097547791","-0.829030147","-0.785533622","-0.485857358","-0.70461883","-1.148664314","-0.343050155"," 0.606211605","-1.3233071335","-0.781483975","-0.64959249","-8.351105e-01","-1.28808230","-0.88714560","-0.630859430","-0.98996769","-0.910660130","-6.974035e-01","-0.770064063","-0.8586060704","-0.9324404071","-1.08433342","-0.938354335","-1.80928987","-0.861757488","-0.6337220978","-0.200562255","-0.688604348","-1.66601087","-0.249643962","-0.808595745","-0.023592052","-1.485314542","-0.7242514278","-0.666423776","-0.057342565","-0.496137578"," 0.11192546","-0.960721450","-0.349455460","-0.320151509","-1.4159267287","-0.981136426","-0.775211164","-0.85722315","-1.5718050349","-0.867380970","-0.6383770108","-0.941632748","-6.111540e-01","-1.385255865","-0.8830487244","-0.996229978","-0.75552448","-0.629765591","-1.07919128","-0.755431878","-1.53889173","-0.582008966","-0.94443642","-1.104827055","-0.20252848","-1.301063192","-0.87126165","-0.954350982","-0.5307446419","-0.314781193","-1.08526450","-0.719593670","-0.895590783","-0.858401176","-0.334845378","-0.816336554","-0.819121576","-1.055088617","-0.893733782","-1.714241519","-0.134305098","-1.001272120","-1.242795317","-0.6488389053","-0.790750399","-1.70488696","-0.177969357","-0.604904520","-0.798937709","-1.064064712","-0.73335392"," 0.30925184","-0.63232470","-0.756766823","-1.038365231","-0.666440979","-0.5402403532","-0.104785091","-0.560711303","-0.778937240","-0.62038284","-0.59397989","-1.101656852","-0.76477979","-0.590617613","-1.095865227","-0.94691766","-1.312962513","-0.873262394","-0.436359204","-0.824868956"
"210","-0.91253415","-1.406017251"," 0.06164867","-0.819295751","-1.141914441","-0.946648170","-0.781421447","-0.398681614","-0.67418414"," 0.418934293","-0.776258145","-0.588801497","-1.2068788615","-0.435462830","-1.18247986","-6.298105e-01","-1.62779360","-0.74475800","-0.434362903","-1.07449621","-0.693831693","-7.596142e-01","-0.742514175","-0.3004245257","-0.6256258503","-1.38866288"," 0.458724359","-0.57424248","-0.711367864","-0.9074353640","-0.802054048","-1.084952595","-1.08944726","-0.965715244","-0.760552331","-0.187814683","-1.691242563","-0.7969484898","-0.546121712","-0.271591779","-0.467491871","-0.33310980","-1.238396578","-0.299924141","-0.539457771","-1.0435912300","-0.764745953","-0.641072558","-0.71648480","-0.1324259191","-1.116773869","-0.0268851473","-0.719720252","-1.307508e-01","-0.916290792","-1.2470899552","-0.435947290","-0.87751895","-0.768440230","-0.57856779","-0.973974522","-1.10001315","-1.862358079","-1.35373819","-0.318522455","-1.06864605","-0.946055905","-0.58737128","-0.592816330","-0.6621024104","-0.605048459","-0.69336083","-0.159930748","-0.472650969","-1.097190889"," 0.037462848","-1.050009109","-0.696590157","-0.892264841","-1.098989090","-0.090798763","-0.414339588","-0.669526254","-0.283151991","-0.5996248053","-0.523877746"," 0.25753199"," 0.891417711","-1.025570690","-0.744134706","-1.018139305","-1.10235259","-1.66776034","-0.87095598","-1.134488418","-0.987309468","-0.362394894","-0.7323189559","-0.109870906","-0.858994501","-0.547011865","-0.96837063","-0.97810499","-0.892481705","-0.69243335","-1.145072080","-0.523133499","-0.70183620","-0.733749727","-0.490748968","-0.997763671","-0.682880394"
"211"," 1.07696388"," 0.971959389"," 0.77443648","-0.219277926"," 0.463050865"," 0.163095157"," 0.682412450"," 0.761124818"," 0.12263376"," 1.028291745"," 0.121823100"," 0.238889198"," 0.1183290199"," 0.378102004"," 1.01426598"," 3.566301e-01"," 0.43634819"," 0.40504621"," 0.807575948","-0.21588459","-0.108920257"," 9.596904e-01","-0.086065215"," 0.5713503683"," 0.3013783806"," 0.81741435"," 0.972649409","-0.02032026"," 0.448975547"," 0.1333422373"," 0.185185665"," 0.395074742"," 0.92523047","-0.723118823"," 0.268121407","-0.232549994","-0.654545580"," 0.0547922964"," 0.617360096"," 0.359628549"," 0.499716130"," 0.32283075"," 0.175883122"," 0.581678831"," 0.646701813","-0.1313997705"," 0.507886893"," 0.342325104"," 0.38152774","-0.1567838954"," 0.224849956"," 1.1193196370"," 0.562273074","-3.449775e-01","-0.335695520","-0.3154401142","-0.109561649"," 0.23895493"," 0.652780036"," 0.37603782"," 0.336947387"," 0.05477414"," 1.408105147"," 0.22933348"," 0.494613954","-1.39264075"," 0.682236496"," 0.74036540","-0.052032084"," 0.7600791222"," 0.479510257"," 1.12096709"," 0.183950027"," 0.784321506"," 0.268127043"," 0.944668758"," 0.973176295"," 0.318181017","-0.068787962"," 0.728897902"," 0.637952631"," 1.597801469"," 0.234579726"," 0.180413797"," 0.6985536762"," 0.674918372","-0.45357340"," 0.321973174"," 0.283781149"," 0.453980143"," 0.033966192","-0.42900015"," 0.91173390"," 0.71242875"," 1.081514835","-0.013382439"," 0.066664737"," 0.4288262859","-0.096875928"," 0.836111603"," 0.209090010"," 1.01191748"," 0.21158074"," 1.570471609"," 0.14937355"," 0.643217460"," 0.380804365"," 0.58502447"," 0.030427539"," 1.090223908"," 0.593031430"," 0.086162084"
"212"," 0.68008665"," 0.476785523"," 0.12410854"," 0.473493186","-0.464660498"," 0.487651763"," 0.634732163","-0.409246782"," 0.49557310"," 0.160332303","-0.246327646"," 0.483208638"," 2.4181519647"," 0.788575296"," 0.69153905"," 8.586522e-01"," 0.19216535"," 0.85307090"," 0.594825754"," 0.78225498"," 0.420205960"," 1.282344e+00"," 1.064764481"," 0.6375797902"," 0.0421528172"," 0.44044883"," 0.345628893"," 0.83900728"," 0.528669657","-0.0872872133"," 0.418144087"," 1.084044483"," 0.82716424"," 0.559101795"," 0.643702269","-0.764477180","-0.419087022"," 0.3808380349"," 1.198248930"," 0.884158704"," 0.759942632"," 0.34849591"," 0.271456382"," 0.871386772"," 0.471867255"," 0.3821372545"," 0.431961562"," 1.296263868"," 0.77699978","-0.6676380591"," 0.740238906"," 0.6140451235","-0.409293067","-1.811240e-03"," 0.247145895"," 0.3765156392"," 0.650389422","-0.98423794"," 0.988200030"," 0.18209223","-0.067585990"," 1.80543256"," 0.418724814","-0.49338689"," 0.454244542","-0.87766155"," 0.463234649"," 1.21480679"," 0.713569650","-0.8596430347","-0.964059750"," 1.17397552"," 1.182283631"," 0.440575488"," 0.272588466","-1.857566434"," 0.492277217"," 0.870708435"," 0.520436501"," 0.528666393","-0.966411470"," 0.345484345","-1.325251802"," 0.972390997"," 0.1728549668"," 1.204591923","-0.16133271"," 0.464776186"," 0.447544389"," 0.899151173"," 0.691322341","-0.04224623"," 0.25961993"," 0.64071786"," 1.215189668"," 0.274154588"," 1.086142916"," 0.3794357351","-0.365821563"," 0.997332905"," 0.303122984"," 0.42093761"," 0.53220283"," 0.877482493"," 1.14393578"," 0.891607824"," 0.188457078"," 0.47416223"," 0.950088703"," 0.212935878"," 0.580532528"," 0.475390018"
"213","-1.01632393","-0.722623188","-0.68398258","-0.785404975","-1.189331157","-1.012566067","-1.027129305"," 0.897432802","-1.20891964","-0.341962806","-0.676545889","-0.297588183","-0.8882129060","-1.060066855","-1.36226966","-1.592781e+00","-1.17768093","-0.67930535"," 1.038951373","-0.98002804","-1.292611161"," 3.951905e-01","-0.932316066","-0.9906469449","-1.0719098387","-1.26565116","-0.340761215","-1.86604024","-0.890129976","-0.8030659130","-0.625695645","-0.631688721","-0.70263111","-0.194397059","-0.939312210"," 0.406757666","-0.951218639","-1.0841011984","-0.275251687","-0.718668038","-0.612618014","-1.04068223","-0.944622810","-0.776391748","-1.482493085","-1.0203609028","-1.205448482","-0.288675491","-1.51690269","-1.3144649300","-0.653504858"," 0.9691883267","-1.415603929","-5.428966e-01","-0.963511690","-1.0801087428","-0.785315072"," 0.12645348","-0.834035146","-1.12522757","-0.861380790","-1.17862282","-0.942760587","-1.10376206","-0.595550289"," 0.35287811","-0.126746277","-1.12717810","-0.621030379"," 0.0782316601","-0.237776200","-1.02296265","-1.044844984","-0.514040964","-0.784840565"," 0.705185753","-1.190755101","-0.829206428","-1.042844884","-1.020016882","-0.319032784","-0.258972262","-0.599076046","-0.766814315","-1.0473065764","-1.133551898","-1.21348020"," 0.438869592","-0.782199610","-0.607563371","-1.326819102","-0.97465306","-0.08921453","-1.26320545","-1.166076649","-0.915668551","-0.034480098","-0.1730012471"," 0.060556957","-0.919959108","-0.255278577","-0.59439261","-0.74258353","-1.511414822","-1.00083115","-0.995181344","-0.992784675","-0.99945702","-0.780614103","-0.076295803","-0.855950633","-0.764782461"
"214","-0.68452962"," 0.202768991","-0.34942583","-0.246272458","-0.556702473","-0.429380277","-0.022182624"," 0.262666364"," 0.21833741"," 0.084702478","-0.360083188"," 0.490762453"," 0.6610536789","-0.129580754"," 0.98893716","-1.406908e-01","-0.21021442","-0.51201687"," 0.259806605","-0.34339752","-0.055911406","-2.651986e-01"," 0.053962242","-0.4788022333","-0.4793253999","-0.30837114","-0.013875734","-0.41922519","-0.174776985","-0.4688534955","-1.854972749","-0.150586698","-0.99284396"," 0.236986018","-0.296042210"," 0.587449746","-0.917439562","-0.6114071953"," 0.096636224","-0.156041424","-0.246179950","-0.43880732"," 0.111285690","-0.245689649"," 0.076433935","-0.8264049870","-0.520536192","-0.284093947","-0.15371170"," 0.0112383651","-0.673011994"," 0.4145528646"," 0.174241768","-5.194439e-01","-2.020453192","-0.9770644817","-0.258684382"," 0.31842940","-0.144106715","-0.31362647"," 0.137071891","-0.47358978"," 0.364639245","-1.35062668","-0.179700076","-2.10830401","-0.433743155","-0.40044478"," 0.050418099"," 0.1378487734","-0.274835656","-0.27722177","-0.002453749","-0.041877124"," 0.275844670"," 0.263219254","-0.434321267"," 0.181102906","-0.009300737","-0.394489097","-0.208278095"," 1.266447147","-0.232480287","-0.014553198","-0.2488063363","-0.456132502"," 0.14050334"," 0.510083316","-0.190140723","-0.177303919","-0.571594733","-0.06206182"," 0.26850845","-0.19344412","-0.337312107","-0.875787118","-0.190392337","-0.0372654469"," 0.986035088"," 0.447317699","-0.632098021"," 0.05444936"," 0.15974698","-0.736537722"," 0.17978328"," 0.220635450","-0.237325581","-0.24842284"," 0.224959844"," 0.190677641","-0.283466774","-0.016277258"
"215","-0.51071648","-0.280764781","-0.66775186","-1.031503323","-1.017851038","-0.403254048","-0.345528018"," 0.564956514","-0.52089066","-0.283600730","-0.523213596","-0.008897965","-0.3110856798","-0.468164454","-0.13496247","-4.612027e-01","-0.60545408","-0.41456103"," 0.032468072","-0.11027112","-0.677633904"," 1.615807e-01","-0.581886273","-0.6808385126","-0.6123057771","-1.36409340","-0.308946680","-0.52565909","-0.710771295","-1.0175508372"," 0.362955422","-0.385944476","-0.19155306","-0.182256122","-0.500088605","-0.629588296","-1.045182524","-0.6880915623","-0.105060578","-0.496772251","-0.329515805","-0.24930393","-0.356568097","-0.412635847","-0.332446802","-1.0655625158","-0.659806065","-0.540592597","-0.47553411","-0.9327210707","-0.530020567","-0.4052900760","-0.580626874","-2.262414e-01","-0.400840308"," 0.5157664725","-0.410305565","-0.63357936","-0.133579838","-0.42351216"," 0.015157430"," 0.42501521","-0.594869859","-0.55161173","-0.750607206","-0.44726921","-0.127182991","-0.79721330","-0.484843857"," 0.3316847136"," 0.185001504","-0.77257673","-0.532594386","-0.168924675","-0.252205918"," 0.404876011","-0.508941362","-0.307587302","-0.672541836","-0.489100787","-0.493606572","-0.160710149"," 0.047421742","-1.151690422","-1.3148780456","-0.502531212","-0.91178159"," 0.668554494","-0.566465365","-0.581343165","-0.950471964","-0.72149746","-0.96105254","-0.52253746","-0.889332027","-0.726872430","-0.473091959","-0.1398421537"," 0.179251241","-0.410169743","-0.632898709","-0.47049329","-0.70035841","-0.094486332","-0.52062292","-0.562496003","-0.484300447","-0.59288309","-0.699247161","-0.374242681"," 0.060043574","-0.460729017"
