"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"123","-1.00754528","-0.738029856","-0.81398727","-1.513837882","-1.609659317","-1.03455521","-0.863796745","-0.636476209","-1.01381899","-0.431465930","-1.571902349"," 0.056016487","-0.1955030124","-0.529258084","-0.35705962","-1.012253e+00","-0.592091982","-1.10058143","-0.179580822","-1.23056554","-1.196427597","-0.0531479961","-0.692938215","-0.9391970785","-1.1683987037","-0.63505300","-0.349561777","-0.507999043","-0.826824534","-0.5704366081","-0.894654113","-0.935540017","-1.39319257","-0.242424007","-1.014160277","-0.931594852","-0.523843286","-0.7097488792","-0.987499510","-0.784350677","-1.193717817","-0.66036387","-0.971191988","-1.253329169","-0.777558671","-1.2388910954","-1.083229418","-0.745251079","-0.95188442"," 0.2294405522","-1.097963702","-0.2373221454","-0.467946530","-1.0907600360"," 0.432060195","-0.049571408","-0.807347195","-0.87686514","-0.412347827","-0.87162113","-0.800007691","-0.90623481","-0.738430130","-0.38488476","-0.861860823","-0.69814089","-0.694831664","-0.90865093","-1.058626862","-0.4140452130","-0.604426472","-0.32586642","-0.915935109","-0.764969402","-0.873175278","-0.379476234","-0.842930156","-0.699329669","-1.019983462","-0.933314565","-0.487059407","-0.500367203","-0.869300289","-0.505108785","-0.6350395698","-0.893648753"," 0.61698750"," 0.344324556","-0.922365627","-0.587318461","-1.337648005","-0.38091356","-0.35138008","-1.10156865","-1.016883651","-1.112008543","-0.313992886","-1.0539897026","-0.328859635","-0.705337632","-0.850394240","-0.92340622","-1.03095785","-2.524843907","-0.54255080","-0.405644525","-0.919378609","-1.15864955","-0.717707216","-0.329966927","-0.511766801","-0.758072787"
"124"," 0.89398013"," 0.294805794"," 0.10999679","-0.117922802","-0.012728589","-0.12112382","-0.385361293"," 0.343939639","-0.41238436","-0.782715831","-1.231040594"," 0.380442563"," 0.5395319915","-0.223080496"," 0.02865937","-9.488727e-02"," 0.512267427","-0.02004475"," 0.217025275","-0.11693306","-0.600206146"," 0.5107668779"," 0.091455399","-0.8067767350","-0.0528409981"," 0.65243804","-0.695385344","-0.184570517"," 0.558151900"," 0.5733092071"," 0.398910079"," 0.189525388"," 1.03224245"," 0.495730210","-0.015558050","-0.118064408"," 0.145656448","-0.1668785419","-0.013688261","-0.022028236","-0.406869597","-0.16110337"," 0.247403723","-0.333682352","-0.131521510"," 0.8693919166","-0.540214728"," 0.641469636","-0.11718896"," 0.6389659876","-0.162849524","-0.3458765611"," 0.168963274","-0.0000571344","-0.604057753","-0.047411525","-0.189750002","-0.25658744","-0.118072204"," 0.31087263"," 0.179848452"," 0.23627621","-0.281122347","-1.26919172"," 0.094715134","-0.42047712"," 0.492998379","-0.44707567","-0.183869346","-0.6511010720","-0.237880469"," 0.30514247"," 0.222319825","-0.425355417"," 0.352389012","-0.721596553"," 0.515676451","-0.173550375","-0.500209511"," 0.562441297"," 0.036357594","-0.154142010","-0.853461471","-0.707814483","-0.1369057981","-0.530604239"," 0.69816135"," 0.773540591","-0.416992041"," 0.773485093"," 0.195360212"," 0.56260076","-0.52501639","-0.05606819","-0.864840994","-0.119553164","-0.298323772","-0.2870674047","-1.762096311","-0.196737207","-0.353005629","-0.10863619","-0.94397886"," 1.131945485","-0.93653893","-0.279814269"," 0.171629776","-0.99976797","-0.202158068","-0.381813674","-0.038346232","-1.081370581"
"125"," 3.34616996"," 1.213049900"," 3.40284037"," 2.004625689"," 3.283233564"," 2.66286064"," 2.503867009"," 1.202525358"," 2.20187602"," 3.500514765"," 0.333129169"," 1.792654105"," 2.9070969437"," 2.424435990"," 2.76745014"," 3.063026e+00"," 2.941166207"," 2.55574186"," 1.764004331"," 1.62212156"," 2.960622077"," 2.4833477837"," 2.903024036"," 2.1109385881"," 3.0533541462"," 2.54794125"," 3.565471366"," 2.485400874"," 2.380202379"," 0.4323678011"," 1.981874460"," 3.061463123"," 3.93960898"," 0.952400900"," 2.735456081","-0.457202202"," 1.818730548"," 2.6090475204"," 2.654298541"," 2.169978689"," 2.280534654"," 1.50502027"," 2.844651803"," 2.325944967"," 2.876449052"," 3.6187694293"," 2.658098217"," 2.063656767"," 3.03995507"," 3.1817263176"," 2.663453907"," 2.1266291543"," 1.873429542"," 3.0069653973"," 2.202004044"," 1.559469541"," 1.821488981"," 1.26577831"," 2.665714673"," 2.19823527"," 2.635572515"," 2.70948731"," 2.010657152"," 1.23669091"," 0.830280065","-1.19042486"," 3.493072001"," 2.77934579"," 1.779784027"," 2.2507729826"," 2.325875683"," 0.82678309"," 1.737095812"," 3.794942537"," 2.821766190"," 1.458504569"," 2.841601661"," 0.979843161"," 2.950930050"," 3.612851975"," 2.598992740"," 1.983704817"," 1.828997445"," 2.245440149"," 2.5748738984"," 2.844627448"," 3.09257958"," 0.998976946"," 2.326090045"," 1.926071331"," 2.682211317"," 1.30448272"," 1.74246376"," 2.88977925"," 2.883108142"," 2.684357967"," 1.815377485"," 3.0389573463"," 1.386070754"," 0.362618447"," 2.796528316"," 1.68692516"," 1.07652639"," 1.959250815","-1.22923808"," 0.652276760"," 2.417667839"," 2.25383503"," 1.838755595"," 1.940124871"," 1.744637326"," 0.477117000"
"126"," 0.28957199"," 0.615615682"," 0.19400977","-0.465033155","-0.244232668"," 0.21839324"," 0.309193430"," 0.589676453"," 0.25804226"," 0.318795591","-0.885752112"," 0.488088614"," 0.2483802219"," 0.377719534"," 0.56030758"," 3.592281e-01"," 0.828677368"," 0.27184621"," 0.250613445"," 0.50360032"," 0.420804138"," 0.9922598495"," 0.443282037"," 0.6644479279"," 0.6465786540"," 0.15927011"," 0.219710086"," 0.334327370"," 0.410787488"," 0.3024481570"," 0.240823726"," 0.034877910"," 0.64830162"," 0.188450865"," 0.253017711"," 0.496587586"," 0.030316585"," 0.1779087049"," 0.259777659"," 0.495979777","-0.154283153","-0.07823012"," 0.515093357"," 0.057141779"," 0.029950063","-0.1789903714"," 0.169346409"," 0.571221177"," 0.42224814"," 0.8215875927"," 0.616247791"," 0.1407960642"," 0.231230004"," 0.1221770613","-0.647688497","-0.150300193"," 0.882448854","-0.27950880"," 0.695119140"," 0.76363766"," 0.636281689"," 0.21741101","-0.036403973","-0.95772249"," 0.849265255","-0.07576420","-0.041812589"," 0.49549843"," 0.903019260"," 0.4980059164"," 0.244562252"," 0.78645675"," 0.810444114","-0.018487605"," 0.521201157"," 0.506864498"," 0.451865538"," 0.708247572"," 0.285596557"," 0.424018666"," 0.106439410","-0.247808366"," 0.508100677"," 0.822522541"," 0.4018343105"," 0.543503848"," 0.60313107"," 0.175201109"," 0.118537810"," 0.708597926"," 0.304107464"," 0.65947064","-0.20294446"," 0.90079166","-0.350681058"," 0.454206981"," 0.400042752"," 0.6615859727","-0.728468059"," 0.912127146"," 0.736662741"," 0.25370349"," 0.16217484"," 0.102815684"," 0.98999285"," 0.883162788"," 0.790049871"," 0.52191953"," 1.230816558"," 0.629848512"," 0.650936223"," 0.701644735"
"127"," 0.03832951"," 0.543944117"," 0.41336140"," 0.264273753","-0.475884274","-0.06329221"," 0.162605722","-0.111618280","-0.19403118"," 0.477353441","-0.756419412"," 1.582545259"," 0.1554288615"," 0.097274461"," 0.40343427","-1.085202e-01"," 0.033425297","-0.22066986"," 0.549466621"," 0.38032286","-0.111086561"," 0.3124986622"," 0.591881590","-0.4138667596","-0.0576012018","-0.48180897"," 0.343262018","-0.275952235","-0.070379911","-0.5810429832","-0.965839719","-0.052120730","-0.62015494"," 0.212394546","-0.071105247","-0.726083368","-0.290384166","-0.0190117598","-0.237855879","-0.515193627","-0.451039756","-0.03879180","-0.077179151","-0.327152643","-0.444542749","-0.9184617937","-0.418478040","-0.543301565","-0.06586889","-0.2680769374","-0.119614406"," 0.2728052644"," 0.172178810","-0.3675076276","-1.332112280","-0.935708143"," 0.196966727"," 0.48904471"," 0.374362098"," 0.28478857","-0.313634298","-0.44216431"," 0.540553227","-0.17675027"," 0.045729771"," 0.83149049"," 0.044717301","-0.24950949","-0.105181347","-0.3021501379"," 0.091630741","-0.21129926"," 0.548378301","-0.200144729","-0.055101658","-0.011717473","-0.205872063"," 0.080828696","-0.010034693","-0.165637389","-1.221473896"," 0.338567897","-0.360214539"," 0.023317919","-1.0343394722","-0.231598793","-0.46698953"," 0.580931883","-0.540127627","-0.169550366","-0.127373160","-0.09117764","-1.15852229","-0.23214672","-0.201755892","-0.356225649","-0.205292086","-0.0551761442"," 0.453753706","-0.009838411"," 0.148030058"," 0.39301199"," 0.49162916","-0.636694279"," 0.16844675","-0.032120276"," 0.161074514","-0.57328285"," 0.036170967"," 0.187708163"," 0.019408643","-0.075559180"
"128"," 0.90540830"," 1.211019798"," 0.61991408"," 0.325507489"," 0.961049385"," 0.78252871"," 0.970959901"," 0.847676009"," 0.85009333"," 0.437827021","-0.633570540"," 1.408401344"," 0.3733557202"," 1.412290613"," 0.23577983"," 1.190245e+00"," 0.589328734"," 0.75852893"," 1.995798273"," 0.68875671"," 1.082391150"," 0.7036162383"," 0.774612925"," 1.6560720716"," 1.2912459541"," 1.11787955"," 0.485076807"," 0.823402590"," 0.803610988"," 0.8295699476"," 1.123939058"," 1.048454530"," 1.17786750","-0.275825239"," 0.838309450"," 1.992277407"," 0.064141281"," 0.9504397341"," 0.739362715"," 0.851550555"," 0.504434350"," 0.79159832"," 0.668275578"," 0.502329023"," 1.157312492"," 0.2714106910"," 0.935722225"," 0.635112121"," 1.01046945"," 0.9057172463"," 0.739261601"," 1.6998708574"," 0.426726331"," 0.4441664988"," 1.789060810"," 1.302465046"," 0.835668643"," 1.03483515"," 1.461181631"," 0.70824548"," 0.380562270"," 0.44739243"," 0.775338630"," 0.30600296"," 0.301582831"," 0.91809040"," 0.851244630"," 0.96012701"," 0.768902558"," 0.7269976491"," 1.197204178"," 0.95369384"," 1.430134381"," 0.902985935"," 0.548447847"," 0.916705169"," 0.932633195"," 1.390472178"," 1.193763981"," 0.450652590"," 0.130783657"," 0.790694521"," 1.043886480"," 1.230371301"," 1.0060507094"," 0.961260286"," 0.56758731"," 0.600868433"," 0.779834910"," 1.153516670"," 0.614035226"," 1.95965601","-0.61400442"," 1.37356976"," 0.932732145"," 0.860206106"," 0.253942600"," 0.9421045452"," 0.943726768"," 1.365099641"," 1.083345379"," 1.39325529"," 1.42780149","-1.521890958"," 1.25070078"," 1.460771472"," 0.676974108"," 1.60014844"," 1.182847046"," 0.968277090"," 1.020179685"," 1.156512436"
"129"," 2.07313084"," 2.019964304"," 1.19709248"," 1.832359983"," 1.850894026"," 2.28857459"," 2.321122569"," 1.450883400"," 1.03073329"," 1.653996488"," 0.161669768"," 1.784806721"," 1.4159928215"," 1.651529325"," 2.28393486"," 1.815633e+00"," 2.387781834"," 2.15252245"," 1.731182931"," 1.70467994"," 1.829803895"," 1.7529499570"," 1.756818630"," 1.6185069960"," 1.6784901620"," 1.30991127"," 1.588168118"," 0.436418374"," 1.565913945","-0.5635272164"," 0.237038985"," 2.119206630"," 2.79225559","-0.324058336"," 2.286397164"," 1.329276219"," 0.479207029"," 2.2398493831"," 2.365420341"," 1.970333821"," 1.820555565"," 0.79755480"," 2.284348267"," 2.142415393"," 1.754261766","-0.2342488027"," 2.132013879"," 0.923401132"," 1.91303729"," 2.1126053115"," 1.910797395"," 1.2251823781"," 1.901743078"," 2.3325854504"," 0.743707870"," 0.232283715"," 1.162961156"," 1.30213508"," 1.433073101"," 1.99658801"," 2.147912442"," 1.58563763"," 2.507312281","-0.11644384"," 2.350713832"," 1.42652848"," 1.488379481"," 2.32004517"," 1.728379966"," 1.4350231740"," 1.574151120"," 1.77373364"," 1.236441809"," 1.846979292"," 2.199081306"," 1.351983088"," 1.924192862"," 2.111704385"," 1.908908980"," 1.694116256"," 0.274682206"," 1.377897318"," 2.341050279"," 0.299016104"," 0.6548752750"," 2.094238497"," 1.72694254"," 0.579272642"," 1.781636148"," 1.438258185"," 2.538051059"," 0.67217202"," 2.39741889"," 1.49562821"," 2.186177970"," 2.183734809"," 1.962676239"," 2.3176407369"," 1.614354293"," 1.012337759"," 1.776265284"," 1.94430259"," 1.57702760"," 0.736478152"," 1.37979921"," 1.147008854"," 1.891258276"," 1.32687191"," 1.176125847"," 2.101392263"," 1.172440714"," 1.645752011"
"130"," 0.25503007","-0.583625410"," 0.14664283"," 0.348983651"," 0.059691972"," 0.48063505"," 0.665857674"," 1.373027079"," 0.27128948","-0.307555512","-0.683436261","-0.046085592"," 0.3143487036","-0.044952108"," 0.43708196"," 5.050740e-01"," 0.517583034"," 0.48904439","-0.011793951"," 0.51644668"," 0.526877340"," 0.4486481861"," 0.594560902","-0.6482466411"," 0.4168168903","-0.46247132","-0.301211525","-0.174736151"," 0.590483540","-0.2300654647","-0.481410394"," 0.659348193","-0.21296199"," 0.599435899"," 0.507386546"," 0.449809119","-0.113518079"," 0.6890074060"," 0.646089615"," 0.855074835"," 0.116162583"," 0.22374148"," 1.037341211"," 0.209590161"," 0.313506639","-0.5894420123"," 0.188809616"," 0.770877329"," 0.48668295"," 0.7402219062"," 0.469713514"," 0.1138326896"," 0.232537437"," 0.0287379448"," 0.450847421","-0.083824734"," 0.924951411"," 0.22958699"," 0.753593307"," 0.91677333"," 0.899123822","-0.30652289","-0.172564526","-0.20248353"," 3.155313701"," 0.46094289","-0.098648494"," 0.12348877"," 0.572907292","-0.1713039338"," 0.234685073"," 0.77006944"," 0.567144400","-0.328119772"," 0.958925340"," 1.159965140"," 0.639310217"," 0.443331996"," 0.066771779","-0.079553070"," 0.643663639"," 0.414700600"," 0.701565032","-0.595497853"," 0.6421803123"," 0.006035966"," 0.54342939","-0.039747158","-0.140517377"," 0.301348032"," 0.623240379"," 0.36240918"," 0.58584950"," 0.23162220","-0.003978756"," 0.860265661"," 0.009827302"," 0.5693765823","-0.195370520"," 0.118673668","-0.032989358","-0.60852720"," 0.61653194","-0.592489414"," 0.59856614"," 0.204607771"," 0.667834516","-0.66466983"," 0.836979065"," 0.470870113"," 0.575023870"," 0.478281102"
"131","-0.36786320"," 0.625216369"," 0.44229860"," 0.278233418","-0.124933157"," 0.36278104"," 0.417264312","-0.408395388","-0.04603084"," 0.087991436","-0.487856187"," 0.207015277"," 1.4242879876"," 0.396400588"," 0.09636362"," 1.697006e-01"," 0.163250579"," 0.36649789"," 0.144866483"," 0.26349904"," 0.339213668"," 0.3617314560","-0.210991266"," 0.5070191316"," 0.3277667172","-0.39796405","-0.156325025","-0.101212074","-0.045494423"," 0.1511856562","-0.456921921","-0.084658872","-0.77990059"," 1.397766009"," 0.292150605"," 0.701367520"," 0.729548666"," 0.4185443005"," 0.280388047"," 0.137127119"," 0.124319853","-0.10388508"," 0.618576636"," 0.021676718","-0.496672789","-0.0911715582"," 0.171568117"," 0.471456581"," 0.17692524"," 0.4251370023"," 0.750614472"," 0.4808463643"," 0.454900061"," 0.1566769524","-0.955107920","-0.235313984"," 0.491462026","-0.25712042"," 0.237323146"," 0.19728113"," 0.525330387"," 1.08509011"," 0.041787284"," 0.84536711"," 0.834309920","-0.37014541"," 0.441332789"," 0.28965332"," 0.250855070"," 0.8715940254"," 0.211484798"," 0.12773709"," 0.656259408","-0.036806889"," 0.533038079","-0.053365364"," 0.778409879"," 0.627321433"," 0.254580289","-0.361129867"," 0.673325482"," 0.356630875","-0.157964693"," 0.343479721","-0.2116002211"," 0.277289163"," 0.19308929","-0.169814716"," 0.004171366"," 0.579701910"," 0.264813496"," 1.32562160"," 0.15859103"," 0.56661074"," 0.271762874"," 0.455139675","-0.267501914"," 0.5187629619"," 0.086737160"," 0.763057495"," 0.436537446"," 0.28299005"," 0.11807017"," 0.264539507"," 1.05432136"," 0.559258899"," 0.252259300"," 0.63679221"," 0.370247674"," 0.488495408"," 0.675294551"," 0.748700062"
"132","-0.37365561","-0.191750386","-0.56991540","-0.282919267"," 0.025225074","-0.46729678","-0.384053980"," 0.237194361","-0.82179022"," 0.114445222","-0.928561405"," 0.104969594","-0.2457517356","-0.038154094","-0.70925160","-3.563748e-01"," 0.121101715","-0.50211595","-0.306310332","-0.24875674","-0.576115483","-0.3991535679"," 0.045211590"," 0.1460648411","-0.5378598449"," 0.37186912"," 0.059481579","-0.387825400","-0.619712448","-0.2356386208"," 0.454778226","-0.598976247"," 0.49918866","-1.008619022","-0.477627094"," 0.253030472","-0.470593460","-0.2583937467","-0.404215188","-0.904107053","-0.806897509","-0.05216419","-0.437581477","-0.724096943","-0.036420740","-0.6193801201","-0.140711681","-0.533720008","-0.42943649","-0.1337594454"," 0.154711812","-0.6143539113","-0.703626119","-0.9620695754","-1.805558694","-0.988666443","-0.169125408"," 0.38197640","-0.609848394","-0.29837336","-0.386633146","-0.92728882","-0.835888848","-0.10755084","-0.508464630","-0.15079539","-0.340340446","-0.24510572","-0.183299766"," 0.2896965140"," 0.518727799"," 0.59931259","-0.137530411","-0.288595848","-0.502385924"," 0.317186512","-0.135302681","-0.344930982","-0.515815631","-0.193983947","-1.513865239","-0.167134819"," 0.594049365","-1.126497463","-0.1938390343","-0.380234664","-0.12036939"," 0.764304998","-0.689122818","-0.351802559","-0.554660568"," 0.09676046"," 0.16016558","-0.25813758","-0.217211308","-0.335275683","-0.734708928","-0.9403337246","-0.301802066","-0.728080524","-0.121192399","-0.79546980","-1.09281797","-0.496486634","-0.01123048","-0.762905668","-0.291177570","-0.19804933","-0.307148816","-0.591080629"," 0.135891474","-0.677681965"
"133","-0.66329661","-1.446686296","-0.52850560","-1.187318281","-0.875133859","-1.36669170","-1.330576129","-0.724938761","-0.93130699","-1.382860174","-1.166907208","-1.030176055"," 3.1134526996","-1.073170098","-0.91373886","-1.406204e+00","-1.218319268","-1.44480325","-0.350732066","-1.61972628","-1.825409826","-0.4364125666","-1.195037750","-1.6907142999","-0.8366708174","-1.70348312","-1.358160075","-1.136489729","-1.013813590","-1.4952098211","-0.549540476","-1.177022625"," 0.35957982","-0.812064748","-1.290363921","-2.397894052","-1.025567897","-1.1328876306","-1.382469470","-1.314141617","-1.645201779","-0.43461583","-1.013817206","-1.466318683","-1.937649205","-0.7096290732","-0.749881017","-0.952795235","-1.43551091","-0.5804876517","-0.487104983","-0.9972388222","-1.325341275","-1.4618107428","-0.953925691","-0.742533768","-1.544062784"," 0.01072483","-1.869480371","-1.42670995","-1.049298691","-0.35255473","-0.922554184","-0.88558672","-0.459477163","-0.06032911","-0.862529621","-0.74956593","-1.980188677","-0.9895324995","-0.775968205","-1.04498737","-1.546356757","-0.956368794","-1.078157472","-0.638435293","-0.986737418","-1.612909616","-1.822295685","-0.896757835","-1.056065077","-1.014381645","-0.559099148","-1.417398174","-0.7295292682","-0.768753669","-0.37194919"," 0.633026406","-1.201486435","-0.458864695","-1.099395484","-0.72629641"," 0.94051550","-1.44974471","-0.186712730","-1.261051597","-1.243975749","-1.7958364841","-1.226674584","-1.174958576","-1.029010469","-1.30644136","-1.82370729","-0.432093830","-1.52373848","-1.214603698","-1.500593310","-1.46340817","-1.498467552","-0.548274028","-0.319629770","-1.448414817"
"134"," 0.79739334"," 0.527349604"," 1.03768005"," 0.255576637"," 0.224819398"," 0.80462978"," 0.740874615"," 1.308492801"," 1.18029398"," 1.024189738","-0.321570817"," 0.693345138"," 1.1503326751"," 0.634477454"," 1.30891780"," 9.243254e-01"," 0.868430912"," 0.90884939","-0.362740759"," 0.54129581"," 0.480485401"," 0.3038471217"," 0.730608142"," 0.0167661257"," 0.8443371937","-0.08815532"," 0.947568536"," 0.719611612"," 0.620278315","-0.0805961155"," 0.160516020"," 0.972492634"," 0.98624546"," 0.762457791"," 0.825406733"," 0.636918877"," 0.142053361"," 0.5188924555"," 0.743602817"," 0.228334542"," 0.394350880"," 0.66845019"," 0.508066200"," 0.486289700"," 0.798602908","-0.0020327071"," 0.859652416"," 0.358964469"," 0.80724265"," 1.6623187609","-0.606515412","-0.5881501532"," 0.612576598"," 0.2097007952","-1.177221302","-0.950347258"," 0.854043757"," 0.18008605"," 0.659346647"," 0.70020157"," 0.519823377","-0.31233779"," 0.437644168"," 0.57716133"," 0.079443873"," 0.13938438"," 0.893965245"," 0.93691842"," 0.558079744"," 0.8577780185"," 1.226076612"," 0.49289559"," 0.641668118"," 0.671643269"," 0.482763569"," 1.554978383"," 0.316869469"," 0.456910629"," 0.568274410"," 0.437144547"," 1.017959419","-0.212795047"," 0.725874083"," 0.708328825"," 0.8909255884"," 0.868934271"," 2.10610905","-1.077868733"," 0.360910182"," 0.685120110"," 0.610780057"," 1.27263707"," 1.25589705"," 1.05812229"," 0.608986840"," 0.416936490"," 0.762147635"," 0.2015968402"," 0.149845597"," 0.828572352"," 0.917152770"," 0.74734007"," 0.67901736","-0.001009487"," 0.68925007"," 0.686253402"," 0.726186626"," 0.54621383"," 0.605088375"," 0.432624586"," 0.116581587"," 0.708597000"
"135","-0.62622255","-1.240030833","-0.24906311","-0.304011121","-0.572983709","-0.48475436","-0.380657538","-0.164440905","-0.50337899","-0.369963280","-1.053347033","-0.244493606","-0.3143658459","-0.809623265","-0.21727916","-7.002626e-01","-0.438301219","-0.41023926","-0.156362189","-0.39466702","-0.346930200","-0.3399543382","-0.539798654","-0.7967324369","-0.3969739232","-0.32296378","-0.488749807","-0.662297088","-0.122987759","-1.1239605743","-1.615110458","-0.353408601","-0.52755311"," 1.063764354","-0.469002121","-0.111992039"," 1.148894994","-0.4027059384","-0.385581005","-0.652172052","-0.721745691"," 0.07763713","-0.259057944","-0.821728511","-0.715308307","-0.9436632780","-0.451345858","-0.895929831","-0.72204800","-0.2713054418","-0.110904678","-0.4831791184","-0.498698170","-0.8935573879"," 0.697946509"," 0.250223413","-0.181191208"," 0.90499844","-0.678201871","-0.39751659","-0.505150545","-1.22214400","-0.924871602","-0.67379129","-1.042282151"," 0.63065105","-0.818884092","-0.52756196","-0.405512710","-0.4639402881","-0.613467261","-0.80856605","-0.247188086","-0.458716955","-0.344999651"," 0.405756794","-0.912108958","-0.356554030","-0.327090896","-0.688472378"," 0.487242456","-0.385919047","-1.355312709","-1.038059834"," 0.3851038521","-0.279593067","-0.20551998","-0.419312660","-0.807077462","-0.414050641","-0.863665598"," 0.40192254","-0.64955894","-0.92852065","-1.102955845","-0.502587678","-0.647212946","-0.2099783060"," 1.171585869","-0.469310245","-0.235589091","-1.24005024","-0.36577969","-0.947573384","-0.03390935","-0.476138784","-0.398915651","-0.64336814","-0.295086679","-0.716286582","-0.218869639","-0.151902270"
