"","X1.Methyladenosine..282.1...150.0.","X1.Methylhistamine..126.0...109.0.","X2.Aminoadipate..160.1...116.0.","X2..Deoxyuridine..229.1...113.0.","X3.Nitro.tyrosine..225.0...179.3.","X4.Pyridoxic.acid..182.1...138.0.","X5.Hydroxytryptophan..221.0...134.0.","Acetoacetate..101.0...57.0.","Acetylcholine..146.1...87.0.","Aconitate..173.0...129.0.","Adenosine..268.1...136.0.","Adenylosuccinate..462.1...79.0.","Adipic.Acid..144.9...83.0.","Alanine..90.0...44.0.","Allantoin..157.0...114.0.","Alpha.Ketoglutaric.Acid..145.0...101.0.","Aminoisobutyrate..104.1...86.0.","AMP..346.1...134.0.","Anthranilate..136.0...118.0.","Arginine..175.1...70.0.","Asparagine..133.1...74.0.","Aspartic.Acid..132.0...88.0.","Betaine..118.0...58.0.","Biotin..243.1...200.0.","Carnitine..163.1...85.0.","Choline..104.1...60.0.","Citraconic.Acid..129.0...85.0.","Citrulline..174.0...131.0.","Creatinine..114.1...44.0.","Cystamine..153.0...108.0.","Cystathionine..221.1...134.0.","Cystine..239.0...97.0.","Cytidine..244.1...112.0.","Cytosine..112.0...95.0.","D.GA3P.DHAP..168.9...78.8.","Dimethylglycine..104.1...58.0.","D.Leucic.Acid..133.1...87.0.","DTMP..321.1...79.0.","Epinephrine..184.1...166.3.","Erythrose..199.0...97.0.","F16BP.F26BP..339.0...79.0.","Fructose..179.0...89.0..3..","Fumaric..115.0...71.0.","G16BP..339.0...79.0..2..","gama.Aminobutyrate..102.1...85.0.","Glucoronate..193.0...113.0.","Glucose..179.0...89.0.","Glutamic.acid..148.1...84.0.","Glutamine..147.1...84.0.","Glutaric.Acid..131.0...87.0.","Glyceraldehyde..89.0...59.0.","Glycerate..105.0...75.0.","Glycerol.3.P..171.0...79.0.","Glycine..76.0...30.2.","Glycochenodeoxycholate..448.3...74.0.","Glycocholate..464.3...74.0.","Guanidinoacetate..116.1...70.0.","Guanosine..284.1...152.0.","Histidine..156.1...110.0.","Homogentisate..167.0...123.0.","Homovanilate..181.0...137.0.","Hydroxyproline.Aminolevulinate..132.1...86.2.","Hypoxanthine..135.0...92.0.","Hyppuric.Acid..178.0...134.0.","IMP..347.0...79.0.","Inosine..269.1...137.0.","Kynorenate..188.0...144.0.","lactate..89.0...43.0.","Leucine.iso.Leucine..132.1...86.2..2..","Linoleic.Acid..277.1...259.0.","Linolenic.Acid..279.1...261.0.","L.Kynurenine..209.1...94.0.","Lysine..147.1...84.0..2..","Malate..133.0...115.0.","Maleic.Acid..115.0...71.0..2..","Malonic.Acid.3HBA..103.0...59.0.","Margaric.Acid..269.1...251.3.","Methionine..150.1...61.0.","MethylSuccinate..131.0...113.0.","N2.N2.Dimethylguanosine..312.1...180.0.","N.AcetylGlycine..116.0...74.0.","Niacinamide..123.0...80.0.","OH.Phenylpyruvate..179.0...107.0.","Ornithine..133.1...70.0.","Orotate..155.0...111.0.","Oxalic.Acid..89.0...61.0.","Oxaloacetate..131.0...87.0..2..","Pentothenate..218.1...88.0.","PEP..166.9...79.0.","Phenylalanine..166.1...120.2.","Proline..116.1...70.0.","Propionate..73.0...55.0.","Pyridoxal.5.P..246.0...96.9.","Pyroglutamic.Acid..130.0...83.4.","Pyruvate..87.0...43.0.","Reduced.glutatione..306.1...143.0.","Salicylurate..196.1...152.0.","Serine..106.0...60.0.","Shikimic.Acid..173.0...93.0.","Sorbitol..183.0...91.0.","Succinate.Methylmalonate..117.0...73.0.","Taurine..126.0...108.0.","Threonine..120.1...102.0.","Trimethylamine.N.oxide..76.1...58.0.","Tryptophan..205.1...146.0.","Tyrosine..182.1...136.3.","Urate..167.0...124.0.","Uridine..245.0...113.0.","Valine..118.1...72.0.","Xanthine..151.0...108.0.","Xanthosine..283.1...151.0.","Xanthurenate..204.0...160.0."
"198"," -0.368794121","-12.22763855"," -0.337045595","-12.25588042"," -0.610285123","-1.220821e+01","-11.930776794","-12.45918421","-12.543306857"," -0.706201325","-11.96959017","-1.242964e+01","-12.205124007"," -0.791452276","-12.47472666","-10.895377057","-12.520500132","-12.13797567","-7.903622e-01","-12.512502141","-1.251597e+01","-12.455108889","-12.53670308","-1.217436e+01","-12.095954837","-12.479718187"," -0.882565556"," -0.280863167","-11.781310605"," -1.18259118","-12.35277414"," -0.607556587","  0.172650595","-12.342070808","-12.085174688","-12.80321992","-12.302367611","-11.851170929","-12.32238564","-12.086430437","-11.89079684","-11.361579726","-11.952396701","-1.172440e+00","-9.748841e+00","-1.232196e+01"," -0.40442690","-12.072577809","-10.850480313"," -0.401617892","-11.798620216"," -0.573208649","-12.553879133"," -0.092418961"," -2.38346472","-12.188828109","-12.80169017","-12.34523552","-12.489058213"," -0.984060597","-12.36772128","-11.995441011"," -0.73189859","-11.98985885","-10.15010833","-12.372668543"," -0.859603125"," -0.24165305","-12.759936698","-12.239275999","-12.31296695","-11.88685421","-12.513287483","-11.91540377","-11.927785922","-1.267870e+01","-10.002143415","-12.232367306","-12.472717360"," -0.918671891","-12.31975997","-12.417652747"," -0.99719426","-11.771946902","-11.694439345"," -0.17602268"," -0.753667980"," -0.16413165"," -0.291904909","-1.270089e+01","-12.049414754","-12.658253716","-1.251803e+01","-11.489579371"," -0.036823781","-1.224133e+01","-12.246317627","-12.456762034","-12.638304833","-1.262438e+01","-12.365814014","-12.29705588","-12.533974000","  0.226913322","-1.261079e+01","-12.537533471"," -1.262899842","-12.055905717","-12.702586750","-11.95852707","-11.7185015","-12.639459453"
"199","-11.812716883"," -0.14729821","-12.254903770","-12.15218381","-11.612153518","-1.192732e+01","-12.268601852","-12.04137216","-12.481394861","-12.177670767","  0.28337790","-1.227532e+01","-12.269564985","-11.916894412","-12.50580618"," -1.408238186","-12.096443734","-11.89653879","-1.119506e+01","-11.708941407","-3.782922e-01","-12.588260220"," -2.21389560","-1.242690e+01","-11.320290134","-12.468442773","-12.032630321"," -0.223766619","-12.555695363","-12.40817050","-12.11966861","-12.073312131"," -0.807572622","-11.447983279","-11.879622559","-12.43957742","-12.283949705","-12.021020237","-12.31197688","-10.387657929","-12.04964443","-11.708674764","-11.850077053","-1.085553e+01","-3.497081e-01","-1.235640e+01"," -0.61596406","-12.677095161","-11.205325823","-12.477106754"," -0.839232553","-11.744716343","-12.230621293","-12.298851232"," -0.85953748"," -0.962969660","-12.32904583","  0.32861617","-11.348572373","-12.347563892","-11.83276534","-12.576373620"," -0.64001116","-12.28374115","-12.17306776","  0.002964519","-12.377097970"," -0.80508629","-12.533974000","-12.548049590","-12.57564707"," -1.48147649","-12.225566798","-11.91048629","-12.078602999","-2.166076e+00","-12.520180563","-11.994190350"," -0.181909272","-12.111450466"," -0.11039681","-11.799542346"," -1.39265063","-12.214562802","-11.732779566"," -0.52172400","-12.519621882","-12.56418461"," -0.269097019","-1.234204e+01"," -1.529797002"," -0.738368934","-7.289373e-01","-12.263596738"," -0.779619206","-1.194640e+01"," -0.998956732"," -1.182605318","-12.668807496","-1.191205e+01","-12.367384093"," -0.48877035"," -0.658105644","-12.573564989","-4.031427e-01","-11.915939809","-12.227109514","-12.476239754","-12.284204742","-11.86487890","-11.7307500"," -0.430204035"
"200","-12.046010932"," -0.27149738","  0.021467757","-12.37606516","-12.109910716","-1.199245e+01","-12.124450383"," -1.41233197"," -0.741527225"," -2.968437174","-12.22257820","-5.469154e-01","-11.703816133","-12.472932198","-12.43515558","-12.228861854","-12.280647772","-11.38292242","-1.137695e+01","-12.190824955","-1.200070e+01","-12.380732255"," -0.59130272","-1.198446e+01","-12.229597496"," -0.738845799","-11.675313616","-12.520500132","-11.539644611","-12.19917231","-12.38877146","-12.162583513","-12.428250493","  0.408258749","-11.869076214"," -0.34578869","  0.652559985","-12.248277462","-11.95773347"," -1.122940543","-11.84750493","-12.226215695","-11.931543186","-1.174265e+01","-1.202524e+01","-1.246172e+01","-11.96594722","-12.615735024","-12.278124797","-12.280785811","-11.450039057"," -1.349021801"," -1.063745494","-11.271356372"," -0.80781428"," -0.181149287","-12.53036170"," -0.07622178","-11.891810424"," -2.115603440","-11.68046946","-12.578926156","-11.79202350","-12.26335352","-12.31600069"," -0.092797727","-12.583429515","-11.97794180","-12.347805472"," -0.139177867"," -0.43313861","-12.52930015","-12.134955366","-12.01763643","-12.202522106"," 1.877490e-02"," -1.194655307","-12.186303242","-10.874641806","-12.312867845","  0.56263804","-12.476456342","-12.16904640","-12.637257835","-11.640428815","-11.95949229","-12.360639475"," -0.86804619"," -0.384388957","-1.227351e+01","-12.565246459","  0.065653023","-1.247050e+01","-12.258495610","-12.129033838","-1.225564e+01"," -0.326247513","-11.762527848","-11.452690047","-1.232452e+01","-12.177507475","-11.02525955","-12.377356556","-12.544065598","-1.182161e+01","-12.242361101"," -0.965298213"," -0.362505047","-12.499059723","-11.74033885","-11.6916762","-12.136627966"
"201","-11.750079776","-12.39886068","-11.912521493"," -1.69552466","-11.889607948","-1.175251e+01","-11.342714512","-12.07960090","-12.397503834","-12.337694344","-12.23482358","-1.173809e+01","-12.301208397","-12.495197282","-12.06549125","-12.214997650","-11.874703368","-12.08314089","-1.232866e+01"," -0.781194549","-1.203203e+01","-12.086805663","-12.23158587","-8.546994e-01","-12.034936488","-12.433844299","-12.360667131"," -0.848953502","-12.411982167","-11.79310011","-12.15736552","-12.231894162","-12.250010320","  0.113270615","-11.956870365"," -0.43319921"," -0.156884340","-11.477212990","-11.91942029","-11.784467462","-11.93478311","-12.209495451","-12.062940826","-1.154291e+01","-1.246054e+01","-1.218567e+01","-12.20332992","-12.315826046","-12.209027062","-12.262580534","-12.124667167","-12.388122815","-11.511559643","-12.386124028","-12.15632768","-12.231400996","-12.34686675","-12.48329806","-12.126445663","-12.550269303","-11.92774509","-12.564184614","-12.44515201","-12.29310837","-12.45669303","-12.459114814","-12.519462391","-12.42970704","-12.316425107","-12.343105443"," -0.52730661","-12.22033015","-12.036500430","-12.59437516","-12.066501583","-1.102407e+01","-12.122368353","-11.990029633"," -1.147905172","-12.516284806","-11.99991921","-12.233645311","-12.16314475"," -0.975090015","-11.803509265","-12.48890956","-12.475374482","-12.45315392"," -0.134324117","-1.199777e+01","-12.347563892","-11.556327418","-1.245808e+01","-12.542801766","-12.220150002","-2.050556e+00"," -0.759899780"," -1.276129287","-12.369919386","-1.198127e+01","-12.609118016","-12.35017470"," -0.324096629","-12.501730434","-4.394582e-01","-12.010786214","-12.538532041"," -0.329360825","-12.494971146","-11.89972785","-11.7164762"," -0.508038373"
"202","-12.083148194"," -0.45864564","-12.321727730","-12.42602656","-12.170704049","-1.250813e+01","-12.579383549","-12.46161996","-12.459357737","-12.380298004","-12.24876881","-1.214950e+01","-12.088694064","-12.129293506","-11.78738878","-12.540536095"," -1.366794416","-12.59513375","-1.229727e+01","-12.465827598","-1.253118e+01","-11.860885798","-12.25282756","-1.211040e+01","-12.487277707","-12.295196559","-12.355443878","-12.692494806","-12.458282965","-12.10362972","-12.43779007","-12.264127877","-12.156491838","-12.171097108","-12.529871433","-12.29431735","-12.298587450","-12.503187157","-12.54567175","-12.668919964","-12.54112236","-12.240322895"," -0.071601303","-1.246110e+01","-1.255044e+01","-1.248676e+01","-12.14560276","-12.314431441","-12.536952031"," -0.233402356","-12.389243804","-12.235237764","-12.578377920","-12.671854398","-12.15477555","-12.206014153","-12.46709788","-12.32707030","-12.534221390","-11.629391067"," -0.09867539","-12.589851215","-11.82667143","-12.35087718","-12.18611817","-12.375778710","-12.446801341","-11.74875297","-12.205452762"," -0.915807953","-11.67849003","-11.88061037","-11.833066857","-12.06738755"," -0.109974837","-1.258445e+01"," -1.123803638","-12.524998968","-12.564626734","-11.928956259","-12.62958752","-12.491070047","-12.37966189","-12.335496440","-11.912920804","-12.20425497"," -0.866046762","-11.46401376"," -0.737962494","-1.210050e+01","-11.582867494","-12.013190155","-2.162873e+00","-12.621646610"," -0.717627099","-1.251747e+01"," -0.356673050","-12.701009481","-12.687183351","-1.227096e+01"," -0.449984598","-11.72820417","-12.479499967","-12.331780167","-1.201322e+01","-12.185563419","-12.121554275","-12.418441829","-12.299980113","-11.79120661","-11.6777633","-12.420087725"
"204","-12.215353758","-12.78315587","-12.518665812","-12.69703118","-12.123800679","-1.264210e+01","-12.561892817","-12.49151839","-12.596654923","-12.261368620","-12.23117515","-1.261365e+01","-12.340642293","-11.829969407","-12.09504620","-12.674239077","-12.315277631","-12.58807343","-1.243237e+01","-12.702586750","-1.256286e+01","-12.496783541","-12.50580618","-1.212501e+01","-12.194280399"," -9.194424674","-12.202157161","-12.872163469","-12.505651682","-11.91709355","-12.30754928","-12.564007892","-12.433320895","-12.196264647","-12.604438703","-12.03880752","-12.271700440","-12.673442728","-12.51289463","-12.663887527","-12.44100597","  0.003997993","-12.658363483","-1.237165e+01","-1.237894e+01","-1.241367e+01","-11.38513063"," -0.703997439","-12.697151203","-12.663220920","-12.467203903","-12.404055684","-12.209925253","-12.677439156","-11.92729114","-12.128620313","-12.24563801","-12.60599288","-12.551898606","-12.395941189","-12.65540946","-12.656610526","-12.63496329"," -0.43553737","-12.07181628","-12.597608369","-12.526050040","-11.95131777","-12.477179082","-12.847379801","-12.79713300","-11.82571817","-12.295220346","-11.73595417","-12.623364989","-1.270588e+01","-12.708337458","-12.500812911","-12.657705295","-12.494745128","-12.71516515"," -1.384593630","-11.46288892","-12.569609475","-11.862191546","-12.29419867","-12.639669714","-12.07616852","-12.401799920","-1.241898e+01","-12.566844111"," -0.555404780","-1.224536e+01","-12.460087323"," -0.517632752","-1.268043e+01","-12.337484540","-12.688005323","  0.109572969","-1.224591e+01","-12.434663382","-12.74200269","-12.729409762","-12.315352374","-1.187030e+01","-12.204718242","-12.475879015","-12.388682948","-12.171275889","-11.79107806","-11.6997110","-12.276982817"
"206"," -0.068629694"," -1.66939333"," -1.231514461","-12.10032929"," -0.341238444","-4.131280e-04"," -0.218100434","-11.37680868"," -0.282861126"," -0.395206320","-11.45216137","-3.468252e-01","-11.999774611","  0.008167282","  0.03706389","  0.070930863"," -1.166474609","  0.06589817","-2.286950e-01"," -0.027671022","-1.910638e-04","-12.285458923"," -0.15122707"," 1.269058e-01"," -0.066412392"," -0.807522211"," -0.332699140"," -0.152707949"," -0.009037272","-11.75336681","-11.72926433"," -0.071351977"," -0.095881005","-12.222356890"," -0.014999927","  0.03766033","-12.253540139"," -0.010272531"," -0.32733229","  0.150841782","  0.10555264"," -0.727160290"," -0.277274326"," 1.599736e-01"," 1.962272e-01","-1.215974e+01"," -0.20309812","-11.918689968","  0.056356781","-12.173984464"," -0.919082837"," -0.135079371"," -0.320752647"," -1.501256567","-12.12683291","-12.209027062"," -0.16625591"," -0.37047480","  0.024849547","  0.011325774","  0.58404679"," -0.876323268"," -0.10351588","-12.30159446","-11.15540166","  0.045051875","-11.911743646"," -0.32321044","  0.213924229"," -0.218329786"," -0.05688559"," -0.22747265","  0.218470998"," -0.33822194"," -0.200644526","-1.109308e+00"," -0.197659063","  0.200028425","  0.015350374"," -0.345958878"," -0.59414881","  0.087479720","  0.11925576"," -0.286243384","-11.257419433"," -0.69829594","-12.481979573","-11.85578386"," -0.178272868","-2.313558e-01"," -0.220359315"," -0.638251734","-1.134374e+01"," -0.005535684","-12.606869553","-1.306244e+00","  0.311724587"," -0.014877120","-12.118336882","-7.792779e-03"," -0.010356827","-11.06005798","  0.187504852","-12.522101514"," 1.778746e-01"," -0.105934969","  0.013435370"," -0.065689053"," -0.024392543"," -1.25442225","-11.5708316","  0.121940224"
"207","-12.631750498","-12.43103839","-12.504494694","-12.59827703","-11.862659151","-1.263590e+01","-12.640827974","-12.22717052","-12.515494029","-12.363915090","-12.25722964","-1.258528e+01","-12.352204180","-12.590320266","-12.56066376","-12.664889360","-12.791130218","-12.60019318"," 1.021879e-01","-12.588166813","-1.237193e+01","-12.520819936","-12.76862288","-1.234920e+01","-12.512188401","-12.761325997","-12.379026700","-12.619031582","-12.508441094","-12.16138454","-12.51187489","-12.382822726","-12.484841370","-12.453188139","-12.619533251"," -0.95515391","-12.340483859","-12.560138089","-12.48838967","-12.241519444","-12.48727771","-12.371476049","-12.635483711","-1.245377e+01","-1.269095e+01","-1.246752e+01","-12.50542004","-12.627128661","-12.675950472","-12.676636923","-12.561717025"," -0.036925641","-12.300678123","-12.646879847","-12.17420044","-12.238649070","-12.47986373","-11.83736199","-12.599329865","-12.388240678","-12.60327671","-12.641672289","-12.65247539","-12.34390300","-12.40909710","-12.145291047","-12.584724812","-12.45305127","-12.316525031","-12.620236562","-12.54271764","-12.52210151","-12.704535901","-12.01767409","-12.605603813","-1.579200e+00","-12.548219935","-12.450594921","-12.475446522","-12.568715496"," -0.90883342","-12.286227153","-12.24665783","-12.782570961","-11.863584869","-12.39735333","-12.654102982","-12.44592541","-12.570864144","-1.253962e+01","-12.527915882","-11.334215869","-1.235670e+01","-12.481540965","-12.570146746","-1.260541e+01","-12.715791207","-12.679163233","-12.365758045","-1.264475e+01","-12.493767071","-12.52138016","-12.572843120","-12.682748164","-1.246622e+01","-12.683794517","-12.420944791","-12.562420621","-12.384630952","-12.22910693","-11.7224437","-12.621747503"
"208","-12.653234176","-12.77907796","-12.254297184","-12.73096405","-12.694518382","-1.273829e+01","-12.720832407","-12.51446817","-12.697151203","-12.387563404","-12.26178690","-1.256454e+01"," -0.303845968","-12.528403945","-12.61345213","-12.720072487","-12.677209796","-12.69036242","-1.188131e+01","-12.698473624","-1.276834e+01","-12.508674356","-12.71179996","-1.258324e+01","-12.763418314","-12.685777866","-12.378421251","-12.687300681","-12.709200499","-12.24457824","-12.41272982","-12.623364989","-12.384134399","-12.329637666","-12.723630214","-12.61713051","-12.328377759","-12.673556403","-12.62753750","-12.582138069","-12.66388753","-12.431982544","-12.642941848","-1.260318e+01","-1.275938e+01","-6.515990e-01","-12.71541547","-12.599329865","-12.733828116","-12.655845827","-12.493166283","-11.824169554","-12.582783312","-11.615200446","-12.16641256","-12.217178444","-12.67072342","-12.41282337","-12.702829916","-12.754697527","-12.61059070","-12.120542797","-12.74266869","-12.35312734","-12.38712227","-12.446396844","-12.664443816","-12.68170433","-12.726446163","-12.467734415","-12.64262411","-12.54187729","-12.665000818","-12.44070658","-12.584539533","-1.265530e+01","-12.636109045","-12.631544035","-12.739216617","-12.527103661","-12.63882928","-12.382124784","-12.66344301","-12.639669714","-11.907129929","-12.68496010","-12.557606262","-12.63278429","-12.689418047","-1.263051e+01","-12.608334621","-12.789939554","-1.257646e+01","-12.740143324","-12.452777653","-1.275593e+01","-12.517473677","-12.442405848","-12.155965017","-1.254584e+01","-12.587047497","-12.81220030","-12.663220920","-12.561541304","-1.271780e+01","-12.567110958","-12.734350890","-12.566933042","-12.763278513","-12.16628880","-11.7319156","-12.657924580"
"209","-12.730834317","-12.57573782","-12.643365860","-12.72928049","-12.716167274","-1.266189e+01","-12.652150606","-12.41980241","-12.603663696","-12.620739625","-12.22257820","-4.179054e-01","-12.469258817","-12.650853881","-12.56782335","-12.664889360","-12.740939222","-12.68020097","-1.262662e+01","-12.708953741","-1.268895e+01","-12.578651952","-12.62794673","-1.267882e+01","-12.690953702","-12.699437919","-12.569878027","-12.854219225","-12.664777931","-12.23654504","-12.28795481","-12.587886713","-12.614344009","-12.293416223","-12.653668362","-12.18228640","-12.348934628","-12.627333035","-12.59617898","-12.204776185","-12.54288591","-11.979686790","-12.660123544","-1.245780e+01","-1.243525e+01","-1.256542e+01","-12.70981801","-12.614344009","-12.668133300","-12.758828450","-12.627230836","-12.561804912","-12.646025357","-12.556476078","-12.16058125","-12.207449967","-12.73187330","-12.54847558","-12.600577425","-12.726317768","-12.59135397","-12.713666291","-12.55865213","-12.36600996","-12.44330816","-12.438385035","-12.686714351","-12.66937013","-12.707722048","-12.561102312","-12.44670018","-12.65117770","-12.643153802","-12.57920053","-12.636526435","-1.252508e+01","-12.637467032","-12.676865981","-12.723630214","-12.557954603","-12.74133772","-12.340167164","-12.70994162","-12.771177558","-11.943479449","-12.64666607","-12.738028035","-12.29981180","-12.575284252","-1.263309e+01","-12.691545787","-12.601635858","-1.183897e+01","-12.587047497","-12.603470160","-1.268484e+01","-12.604438703","-12.551898606","-12.443375069","-1.257257e+01","-12.630101537","-12.60579830","-12.594091026","-12.613155246","-1.267050e+01","-12.581401820","-12.729797814","-12.701979430","-12.795323439","-12.20165826","-11.7223706","-12.678587780"
